ROW ID,GEM ID,Kingdom,Genus,Species.strain,Citation,Source,Filepath,Match criteria,Species of interest,Functional in COMETS?,taxonomy_id,lineage,db_name,cultivatedCrops,deciduousForest,dwarfScrub,emergentHerbaceousWetlands,evergreenForest,grasslandHerbaceous,mixedForest,pastureHay,sedgeHerbaceous,shrubScrub,woodyWetlands,source,pH_preference,temperature_preference,genome_link,GEM_ID,match_by
3496,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Microbacterium sp. Leaf288,No,1736323,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp. Leaf288,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.612730643,41.13333333,NA,NA,No curated GEM at species or genus level
3497,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Mycetohabitans endofungorum,No,417203,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Mycetohabitans;s__Mycetohabitans endofungorum,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,2.389063717,11,NA,NA,No curated GEM at species or genus level
3498,iJN746,Bacteria,Pseudomonas,putida KT2440,NA,BiGG iJN746,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/bigg/iJN746.xml,Genus,Pseudomonas jessenii,No,77298,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas jessenii,soil_microbe_db,NA,1,1,0,1,1,1,1,1,1,1,GTDB,3.039862265,26.33333333,NA,iJN746,Genus
3499,riPB890,Bacteria,Pseudomonas,stutzeri A1501,Borer et al. 2019,IndiMeSH,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iPB890_rGEM_v3.xml,Genus,Pseudomonas jessenii,No,77298,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas jessenii,soil_microbe_db,NA,1,1,0,1,1,1,1,1,1,1,GTDB,3.039862265,26.33333333,NA,riPB890,Genus
3500,riJN746,Bacteria,Pseudomonas,putida KT2440,Borer et al. 2019,IndiMeSH,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iJN746_rGEM_v3.xml,Genus,Pseudomonas jessenii,No,77298,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas jessenii,soil_microbe_db,NA,1,1,0,1,1,1,1,1,1,1,GTDB,3.039862265,26.33333333,NA,riJN746,Genus
3501,1YdBTEX2,Bacteria,Pseudomonas,veronii 1YdBTEX2,Hadadi et al. 2020,"not in supp data.. This github has information on remi models and data, but can't find xml for 1YdBTEX2",NA,Genus,Pseudomonas jessenii,No,77298,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas jessenii,soil_microbe_db,NA,1,1,0,1,1,1,1,1,1,1,GTDB,3.039862265,26.33333333,NA,1YdBTEX2,Genus
3502,ec_iJN1463,NA,Pseudomonas,putida KT2440,Bujdos et al. 2023,https://raw.githubusercontent.com/DalimilBujdos/GECKO/master/models/iJN1463/iJN1463.xml,/projectnb2/talbot-lab-data/metabolic_models/curated_models/iJN1463/,Genus,Pseudomonas jessenii,No,77298,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas jessenii,soil_microbe_db,NA,1,1,0,1,1,1,1,1,1,1,GTDB,3.039862265,26.33333333,NA,ec_iJN1463,Genus
3503,iJN1462,NA,Pseudomonas,putida KT2440,Nogales et al. 2020,paper supplement,NA,Genus,Pseudomonas jessenii,No,77298,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas jessenii,soil_microbe_db,NA,1,1,0,1,1,1,1,1,1,1,GTDB,3.039862265,26.33333333,NA,iJN1462,Genus
3504,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Aquisphaera giovannonii,No,406548,k__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Isosphaerales;f__Isosphaeraceae;g__Aquisphaera;s__Aquisphaera giovannonii,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.884133972,28.03333333,NA,NA,No curated GEM at species or genus level
3505,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Paenibacillus hemerocallicola,No,1172614,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus hemerocallicola,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.555868465,17.23333333,NA,NA,No curated GEM at species or genus level
3506,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Knoellia sp. Soil729,No,1736394,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Intrasporangiaceae;g__Knoellia;s__Knoellia sp. Soil729,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.612730643,41.13333333,NA,NA,No curated GEM at species or genus level
3507,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Erythrobacter sp. QSSC1-22B,No,1860125,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Erythrobacter;s__Erythrobacter sp. QSSC1-22B,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,4.372795344,41.13333333,NA,NA,No curated GEM at species or genus level
3508,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Candidatus Caccousia avicola,No,2840721,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Oscillospiraceae;g__Candidatus Caccousia;s__Candidatus Caccousia avicola,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,2.527238644,14.13333333,NA,NA,No curated GEM at species or genus level
3509,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Microbacterium sp. 67-17,No,1895782,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp. 67-17,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.137895834,33.73333333,NA,NA,No curated GEM at species or genus level
3510,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Pontimonas salivibrio,No,1159327,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Pontimonas;s__Pontimonas salivibrio,soil_microbe_db,NA,1,0,0,1,1,1,0,0,1,1,GTDB,2.527238644,9.7,NA,NA,No curated GEM at species or genus level
3511,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Halobaculum salinum,No,2743089,k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Haloferacales;f__Halorubraceae;g__Halobaculum;s__Halobaculum salinum,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.337882756,41.13333333,NA,NA,No curated GEM at species or genus level
3512,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Mesorhizobium sp. B2-3-10,No,2589954,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Mesorhizobium;s__Mesorhizobium sp. B2-3-10,soil_microbe_db,NA,1,1,1,1,1,NA,1,1,1,1,JGI GOLD,5.416668976,34.66666667,NA,NA,No curated GEM at species or genus level
3513,NA,Bacteria,Arthrobacter,aurescens TC1,Xu et al. 2019,NA,/projectnb2/talbot-lab-data/metabolic_models/curated_models/raphy/,Genus,Arthrobacter yangruifuii,No,2606616,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter yangruifuii,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.337882756,41.13333333,NA,NA,Genus
3514,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Cellulosimicrobium sp. TH-20,No,1980001,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Promicromonosporaceae;g__Cellulosimicrobium;s__Cellulosimicrobium sp. TH-20,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,8.137895834,40.06666667,NA,NA,No curated GEM at species or genus level
3515,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Flavobacterium selenitireducens,No,2722704,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium selenitireducens,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,2.734934563,26,NA,NA,No curated GEM at species or genus level
3516,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Trematosphaeria pertusa,No,390896,k__Eukaryota;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Trematosphaeriaceae;g__Trematosphaeria;s__Trematosphaeria pertusa,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,Mycocosm,3.748342293,31.33333333,NA,NA,No curated GEM at species or genus level
3517,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Leptospira sarikeiensis,No,2484943,k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Leptospirales;f__Leptospiraceae;g__Leptospira;s__Leptospira sarikeiensis,soil_microbe_db,NA,1,0,0,0,0,0,0,0,0,1,GTDB,3.285340307,9.05,NA,NA,No curated GEM at species or genus level
3518,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Saccharospirillum sp. MSK14-1,No,1897632,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Saccharospirillum;s__Saccharospirillum sp. MSK14-1,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.373789295,12.36666667,NA,NA,No curated GEM at species or genus level
3519,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Virgibacillus ihumii,No,2686091,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Virgibacillus;s__Virgibacillus ihumii,soil_microbe_db,NA,1,1,0,0,1,0,0,1,1,1,GTDB,2.914392605,2.3,NA,NA,No curated GEM at species or genus level
3520,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Dolichospermum sp. LEGE 00240,No,1828603,k__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Nostocales;f__Aphanizomenonaceae;g__Dolichospermum;s__Dolichospermum sp. LEGE 00240,soil_microbe_db,NA,1,0,0,0,1,NA,NA,0,1,1,GTDB,8.137895834,14.13333333,NA,NA,No curated GEM at species or genus level
3521,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Sphingobium terrigena,No,2304063,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__Sphingobium terrigena,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.80261689,11,NA,NA,No curated GEM at species or genus level
3522,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Novosphingobium sp. HII-3,No,2075565,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium sp. HII-3,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,5.352071267,24.33333333,NA,NA,No curated GEM at species or genus level
3523,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Nioella nitratireducens,No,1287720,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Nioella;s__Nioella nitratireducens,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.748342293,0.5,NA,NA,No curated GEM at species or genus level
3524,NA,Bacteria,Arthrobacter,aurescens TC1,Xu et al. 2019,NA,/projectnb2/talbot-lab-data/metabolic_models/curated_models/raphy/,Genus,Arthrobacter sp. Soil762,No,1736401,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. Soil762,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.137895834,34.73333333,NA,NA,Genus
3525,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Sphingomicrobium lutaoense,No,515949,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomicrobium;s__Sphingomicrobium lutaoense,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.324729407,25.26666667,NA,NA,No curated GEM at species or genus level
3526,NA,Bacteria,Bacillus,pseudofirmus OF4,Xu et al. 2019,NA,NA,Genus,Bacillus sp. ZZV12-4809,No,2575830,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. ZZV12-4809,soil_microbe_db,1,1,0,1,1,1,1,NA,1,0,1,GTDB,2.961747252,8.133333333,NA,NA,Genus
3527,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Xanthobacter sp. SG618,No,2587121,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Xanthobacter;s__Xanthobacter sp. SG618,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,4.379884881,24.33333333,NA,NA,No curated GEM at species or genus level
3528,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Planococcus lenghuensis,No,2213202,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus;s__Planococcus lenghuensis,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,2.389063717,33.2,NA,NA,No curated GEM at species or genus level
3529,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Stenotrophomonas sp. UBA2124,No,1947550,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas sp. UBA2124,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,2.389063717,10.5,NA,NA,No curated GEM at species or genus level
3530,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Ancylobacter pratisalsi,No,1745854,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Ancylobacter;s__Ancylobacter pratisalsi,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,4.379884881,14.56666667,NA,NA,No curated GEM at species or genus level
3531,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Mycolicibacterium flavescens,No,1776,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium flavescens,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.612730643,41.13333333,NA,NA,No curated GEM at species or genus level
3532,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Kocuria rhizophila,No,72000,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__Kocuria rhizophila,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,5.670779953,41.13333333,NA,NA,No curated GEM at species or genus level
3533,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Enterobacter sp. R1(2018),No,2447891,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter sp. R1(2018),soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.039862265,34.66666667,NA,NA,No curated GEM at species or genus level
3534,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Pseudobutyrivibrio sp.,No,2014367,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Pseudobutyrivibrio;s__Pseudobutyrivibrio sp.,soil_microbe_db,NA,1,1,0,1,1,1,0,0,1,1,GTDB,2.71460709,14.8,NA,NA,No curated GEM at species or genus level
3535,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Fictibacillus barbaricus,No,182136,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Fictibacillus;s__Fictibacillus barbaricus,soil_microbe_db,1,1,0,1,1,1,1,1,0,1,1,GTDB,7.155955832,25.5,NA,NA,No curated GEM at species or genus level
3536,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Erwinia sp. ErVv1,No,1603299,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Erwiniaceae;g__Erwinia;s__Erwinia sp. ErVv1,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,2.389063717,12.36666667,NA,NA,No curated GEM at species or genus level
3537,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Spirilliplanes yamanashiensis,No,42233,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__Spirilliplanes;s__Spirilliplanes yamanashiensis,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.884133972,41.13333333,NA,NA,No curated GEM at species or genus level
3538,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Dyadobacter sp. UC 10,No,2605428,k__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Spirosomataceae;g__Dyadobacter;s__Dyadobacter sp. UC 10,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.039862265,11,NA,NA,No curated GEM at species or genus level
3539,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Rhizobiales bacterium UBA3134,No,1951219,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__;g__;s__Rhizobiales bacterium UBA3134,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,4.180306296,13.66666667,NA,NA,No curated GEM at species or genus level
3540,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Hamadaea sp.,No,2024425,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__Hamadaea;s__Hamadaea sp.,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,6.334619026,32.4,NA,NA,No curated GEM at species or genus level
3541,SRS16,Bacteria,Variovorax,SRS 16,Dhakar et al. 2021,Supp File 2,/projectnb/talbot-lab-data/metabolic_models/curated_models/SRS16/,Genus,Variovorax sp. 38R,No,2774875,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__Variovorax sp. 38R,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,5.793414272,21.85,NA,SRS16,Genus
3542,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Isoalcanivorax indicus,No,2202653,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae;g__Isoalcanivorax;s__Isoalcanivorax indicus,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,2.389063717,0.5,NA,NA,No curated GEM at species or genus level
3543,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Lolliginicoccus lacisalsi,No,2742202,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Hoyosellaceae;g__Lolliginicoccus;s__Lolliginicoccus lacisalsi,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.337882756,41.13333333,NA,NA,No curated GEM at species or genus level
3544,salb,Bacteria,Streptomyces,albidoflavus (albus J1074),Sulheim et al. 2020,SysBio Chalmers Github,/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/,Genus,Streptomyces globosus,No,68209,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces globosus,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.124505099,41.13333333,NA,salb,Genus
3545,sco,Bacteria,Streptomyces,coelicolor A3(2),NA,SysBio Chalmers Github,/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/,Genus,Streptomyces globosus,No,68209,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces globosus,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.124505099,41.13333333,NA,sco,Genus
3546,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Coniochaeta sp. 2T2.1,No,1571157,k__Eukaryota;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;s__Coniochaeta sp. 2T2.1,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,Mycocosm,8.612730643,0.5,NA,NA,No curated GEM at species or genus level
3547,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Lutibacter citreus,No,2138210,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;s__Lutibacter citreus,soil_microbe_db,NA,1,1,0,1,1,1,1,1,1,1,GTDB,7.954477665,29.5,NA,NA,No curated GEM at species or genus level
3548,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,uncultured Hungatella sp.,No,1751881,k__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Hungatella;s__uncultured Hungatella sp.,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,2.389063717,20.33333333,NA,NA,No curated GEM at species or genus level
3549,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Bailinhaonella thermotolerans,No,1070861,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Bailinhaonella;s__Bailinhaonella thermotolerans,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.612730643,41.13333333,NA,NA,No curated GEM at species or genus level
3550,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Leptolyngbya sp. SIO1E4,No,2607768,k__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Leptolyngbyales;f__Leptolyngbyaceae;g__Leptolyngbya;s__Leptolyngbya sp. SIO1E4,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,2.734934563,35.36666667,NA,NA,No curated GEM at species or genus level
3551,iCW773,Bacteria,Corynebacterium,glutamicum,Zhang et al. 2017,paper supplement,NA,Genus,Corynebacterium rouxii,No,2719119,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium rouxii,soil_microbe_db,0,1,0,NA,0,0,NA,NA,0,0,0,GTDB,4.002020307,18.63333333,NA,iCW773,Genus
3552,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Algoriphagus faecimaris,No,686796,k__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__Algoriphagus faecimaris,soil_microbe_db,NA,1,1,0,1,1,0,NA,1,1,1,GTDB,2.975084796,23.63333333,NA,NA,No curated GEM at species or genus level
3553,NA,Bacteria,Arthrobacter,aurescens TC1,Xu et al. 2019,NA,/projectnb2/talbot-lab-data/metabolic_models/curated_models/raphy/,Genus,Arthrobacter sp. EPSL27,No,1745378,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter;s__Arthrobacter sp. EPSL27,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.337882756,41.13333333,NA,NA,Genus
3554,salb,Bacteria,Streptomyces,albidoflavus (albus J1074),Sulheim et al. 2020,SysBio Chalmers Github,/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/,Genus,Streptomyces torulosus,No,68276,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces torulosus,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,7.710162655,41.13333333,NA,salb,Genus
3555,sco,Bacteria,Streptomyces,coelicolor A3(2),NA,SysBio Chalmers Github,/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/,Genus,Streptomyces torulosus,No,68276,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces torulosus,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,7.710162655,41.13333333,NA,sco,Genus
3556,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Leucobacter muris,No,1935379,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Leucobacter;s__Leucobacter muris,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.324729407,41.13333333,NA,NA,No curated GEM at species or genus level
3557,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Pleurotus eryngii,No,5323,k__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Pleurotaceae;g__Pleurotus;s__Pleurotus eryngii,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,Mycocosm,3.748342293,10.5,NA,NA,No curated GEM at species or genus level
